,rooms,type,meters,district,price,price_per_meter,terms_of_transaction,mortgage,floor 1,floor 2,living_area,window_view,repair ,type_of_house,year_at_home,parking,address,hospital_info,eat_info,school_info,average_time,toilet,balcony,elevators,service lift
1611,3,квартира,122.2,р-н Петроградский,51000000.0,417349.0,свободная продажа,возможна,2.0,10.0,67.4,На улицу и двор,Дизайнерский,Кирпичный,2016.0,,"Санкт-Петербург, ул. Малая Зеленина, 1/22",117,471,38,5.666666666666667,1.0,1.0,2,0
1612,1,квартира,54.0,р-н Василеостровский,12500000.0,231481.0,свободная продажа,возможна,9.0,17.0,33.0,,Евроремонт,,2006.0,Наземная,"Санкт-Петербург, Морская наб., 37к5",11,60,7,13.0,0.0,2.0,2,0
1613,3,квартира,201.8,р-н Петроградский,58320000.0,288999.0,свободная продажа,,1.0,6.0,107.1,На улицу и двор,Без ремонта,,,,"Санкт-Петербург, наб. Мартынова, 74Д",14,92,6,6.0,3.0,0.0,1,0
1614,5,квартира,300.0,р-н Петроградский,115000000.0,383333.0,свободная продажа,возможна,4.0,4.0,144.0,На улицу и двор,Евроремонт,Кирпичный,1998.0,,"Санкт-Петербург, Константиновский просп., 26Г",38,178,16,6.0,4.0,0.0,1,0
1615,2,квартира,53.0,р-н Адмиралтейский,16200000.0,305660.0,свободная продажа,возможна,2.0,14.0,24.0,Во двор,Евроремонт,Кирпичный,2019.0,Наземная,"Санкт-Петербург, ул. Парфеновская, 7к3",69,386,29,15.666666666666666,1.0,1.0,1,1
1616,4,квартира,212.3,р-н Петроградский,101990000.0,480405.0,свободная продажа,,5.0,8.0,142.0,На улицу и двор,Дизайнерский,,2007.0,,"Санкт-Петербург, Каменноостровский просп., 64К2",85,436,38,11.666666666666666,2.0,0.0,1,1
1617,1,квартира,37.8,р-н Пушкинский,6850000.0,181217.0,свободная продажа,возможна,4.0,9.0,17.9,,Дизайнерский,Монолитный,2019.0,,"Санкт-Петербург, Школьная ул., 17",2,10,0,9.0,1.0,1.0,0,0
1618,5,квартира,313.0,р-н Центральный,179000000.0,571885.0,свободная продажа,возможна,7.0,9.0,163.0,На улицу и двор,Дизайнерский,,2005.0,,"Санкт-Петербург, наб. Воскресенская, 4",89,570,38,5.5,3.0,2.0,1,0
1619,2,квартира,75.5,р-н Петроградский,28990000.0,383974.0,свободная продажа,возможна,7.0,8.0,37.5,На улицу и двор,Без ремонта,Монолитный,2021.0,,"Санкт-Петербург, Петровский просп., 22к2",65,236,14,4.666666666666667,1.0,1.0,1,0
1620,1,квартира,40.1,р-н Приморский,17900000.0,446384.0,свободная продажа,возможна,7.0,8.0,14.0,Во двор,Дизайнерский,Монолитный,2018.0,,"Санкт-Петербург, Липовая аллея, 15",19,116,6,4.5,1.0,1.0,0,0
1621,3,квартира,90.1,р-н Приморский,16900000.0,187569.0,свободная продажа,возможна,12.0,17.0,33.2,На улицу,Косметический,Кирпичный,2001.0,Наземная,"Санкт-Петербург, ул. Савушкина, 117к2",17,140,2,5.333333333333333,2.0,1.0,1,1
1622,4,квартира,280.0,р-н Центральный,392000000.0,1400000.0,свободная продажа,,3.0,4.0,162.0,На улицу и двор,Дизайнерский,Кирпичный,1832.0,,"Санкт-Петербург, наб. Кутузова, 18",105,905,48,10.5,5.0,0.0,1,0
1623,4,квартира,280.0,р-н Центральный,392000000.0,1400000.0,свободная продажа,,3.0,4.0,140.0,,Дизайнерский,Кирпичный,,,"Санкт-Петербург, наб. Кутузова, 24",110,981,52,11.0,0.0,0.0,0,0
1624,3,апартаменты,74.4,р-н Московский,17900000.0,240591.0,свободная продажа,возможна,5.0,12.0,27.8,На улицу,Без ремонта,,,Подземная,"Санкт-Петербург, Московское ш., 3к5",29,157,10,10.0,2.0,0.0,1,1
1625,4,квартира,135.0,р-н Центральный,165000000.0,1222222.0,свободная продажа,,4.0,4.0,30.0,Во двор,Дизайнерский,Монолитно-кирпичный,,,"Санкт-Петербург, наб. Кутузова, 24",110,981,52,11.0,0.0,0.0,0,0
1626,2,квартира,65.77,р-н Петроградский,26000000.0,395317.0,свободная продажа,возможна,4.0,8.0,35.7,На улицу и двор,Без ремонта,Монолитный,,Подземная,"Санкт-Петербург, Ремесленная ул., 17",104,373,24,4.333333333333333,1.0,0.0,1,1
1627,3,квартира,138.0,р-н Петроградский,147990000.0,1072391.0,свободная продажа,,3.0,5.0,33.0,На улицу,Дизайнерский,Монолитно-кирпичный,,,"Санкт-Петербург, наб. Мартынова, 62И",14,92,6,7.666666666666667,0.0,0.0,0,0
1628,5,квартира,197.0,р-н Петроградский,49850000.0,253046.0,свободная продажа,,2.0,6.0,110.0,На улицу и двор,Евроремонт,,1910.0,Наземная,"Санкт-Петербург, Зверинская ул., 42",128,768,53,14.333333333333334,2.0,0.0,1,0
1629,4,квартира,153.5,р-н Петроградский,106500000.0,693811.0,свободная продажа,,6.0,7.0,88.5,На улицу и двор,Дизайнерский,Кирпичный,2006.0,,"Санкт-Петербург, Песочная наб., 40",95,427,38,7.666666666666667,2.0,1.0,1,0
1630,3,квартира,122.2,р-н Петроградский,51000000.0,417349.0,свободная продажа,возможна,2.0,10.0,67.4,На улицу и двор,Дизайнерский,Кирпичный,2016.0,,"Санкт-Петербург, ул. Малая Зеленина, 1/22",117,471,38,5.666666666666667,1.0,1.0,2,0
1631,1,квартира,54.0,р-н Василеостровский,12500000.0,231481.0,свободная продажа,возможна,9.0,17.0,33.0,,Евроремонт,,2006.0,Наземная,"Санкт-Петербург, Морская наб., 37к5",11,60,7,13.0,0.0,2.0,2,0
1632,3,квартира,201.8,р-н Петроградский,58320000.0,288999.0,свободная продажа,,1.0,6.0,107.1,На улицу и двор,Без ремонта,,,,"Санкт-Петербург, наб. Мартынова, 74Д",14,92,6,6.0,3.0,0.0,1,0
1633,5,квартира,300.0,р-н Петроградский,115000000.0,383333.0,свободная продажа,возможна,4.0,4.0,144.0,На улицу и двор,Евроремонт,Кирпичный,1998.0,,"Санкт-Петербург, Константиновский просп., 26Г",38,178,16,6.0,4.0,0.0,1,0
1634,2,квартира,53.0,р-н Адмиралтейский,16200000.0,305660.0,свободная продажа,возможна,2.0,14.0,24.0,Во двор,Евроремонт,Кирпичный,2019.0,Наземная,"Санкт-Петербург, ул. Парфеновская, 7к3",69,386,29,15.666666666666666,1.0,1.0,1,1
1635,4,квартира,212.3,р-н Петроградский,101990000.0,480405.0,свободная продажа,,5.0,8.0,142.0,На улицу и двор,Дизайнерский,,2007.0,,"Санкт-Петербург, Каменноостровский просп., 64К2",85,436,38,11.666666666666666,2.0,0.0,1,1
1636,1,квартира,37.8,р-н Пушкинский,6850000.0,181217.0,свободная продажа,возможна,4.0,9.0,17.9,,Дизайнерский,Монолитный,2019.0,,"Санкт-Петербург, Школьная ул., 17",2,10,0,9.0,1.0,1.0,0,0
1637,5,квартира,313.0,р-н Центральный,179000000.0,571885.0,свободная продажа,возможна,7.0,9.0,163.0,На улицу и двор,Дизайнерский,,2005.0,,"Санкт-Петербург, наб. Воскресенская, 4",89,570,38,5.5,3.0,2.0,1,0
1638,2,квартира,75.5,р-н Петроградский,28990000.0,383974.0,свободная продажа,возможна,7.0,8.0,37.5,На улицу и двор,Без ремонта,Монолитный,2021.0,,"Санкт-Петербург, Петровский просп., 22к2",65,236,14,4.666666666666667,1.0,1.0,1,0
1639,3,квартира,98.8,р-н Приморский,19600000.0,198381.0,альтернатива,возможна,21.0,25.0,28.4,Во двор,Евроремонт,Кирпичный,2011.0,,"Санкт-Петербург, просп. Королева, 65",19,69,9,8.333333333333334,2.0,1.0,3,1
1640,1,квартира,40.1,р-н Приморский,17900000.0,446384.0,свободная продажа,возможна,7.0,8.0,14.0,Во двор,Дизайнерский,Монолитный,2018.0,,"Санкт-Петербург, Липовая аллея, 15",19,116,6,4.5,1.0,1.0,0,0
1641,3,квартира,90.1,р-н Приморский,16900000.0,187569.0,свободная продажа,возможна,12.0,17.0,33.2,На улицу,Косметический,Кирпичный,2001.0,Наземная,"Санкт-Петербург, ул. Савушкина, 117к2",17,140,2,5.333333333333333,2.0,1.0,1,1
1642,4,квартира,280.0,р-н Центральный,392000000.0,1400000.0,свободная продажа,,3.0,4.0,162.0,На улицу и двор,Дизайнерский,Кирпичный,1832.0,,"Санкт-Петербург, наб. Кутузова, 18",105,905,48,10.5,5.0,0.0,1,0
1643,4,квартира,280.0,р-н Центральный,392000000.0,1400000.0,свободная продажа,,3.0,4.0,140.0,,Дизайнерский,Кирпичный,,,"Санкт-Петербург, наб. Кутузова, 24",110,981,52,11.0,0.0,0.0,0,0
1644,3,апартаменты,74.4,р-н Московский,17900000.0,240591.0,свободная продажа,возможна,5.0,12.0,27.8,На улицу,Без ремонта,,,Подземная,"Санкт-Петербург, Московское ш., 3к5",29,157,10,10.0,2.0,0.0,1,1
1645,3,квартира,125.0,р-н Петроградский,160000000.0,1280000.0,свободная продажа,,3.0,3.0,12.0,На улицу и двор,Дизайнерский,Кирпичный,2003.0,,"Санкт-Петербург, 2-я Березовая аллея, 13-15",43,230,18,9.0,2.0,0.0,1,0
1646,4,квартира,135.0,р-н Центральный,165000000.0,1222222.0,свободная продажа,,4.0,4.0,30.0,Во двор,Дизайнерский,Монолитно-кирпичный,,,"Санкт-Петербург, наб. Кутузова, 24",110,981,52,11.0,0.0,0.0,0,0
1647,2,квартира,65.77,р-н Петроградский,26000000.0,395317.0,свободная продажа,возможна,4.0,8.0,35.7,На улицу и двор,Без ремонта,Монолитный,,Подземная,"Санкт-Петербург, Ремесленная ул., 17",104,373,24,4.333333333333333,1.0,0.0,1,1
